Date,Town,Probenbegleitschein vollständig,Genkopien im Durchschnitt (Gq/ml),Genkopien N1/ml,Genkopien N2/ml,Anteil Genkopien Durchschnitt zu PMMoV x100.000,Volumenstrom (m3/d),Bevoelkerung,Faelle_gesamt,Faelle_neu,Faelle_7-Tage,Inzidenz_7-Tage,Valid test,Positive test,Newly positive test,Study phase,prevalence
2023-07-17,Koblenz, ja,68.5,60.0,77.0,67.8,22124.0,115268.0,51517.0,0.0,4.0,3.5,,,,,
2023-07-17,Ludwigshafen, ja,0.0,0.0,0.0,0.0,272050.0,174265.0,68898.0,0.0,0.0,0.0,,,,,
2023-07-17,Mainz,,,,,,,220552.0,100969.0,0.0,3.0,1.4,,,,,
2023-07-17,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-18,Kaiserslautern, nein,56.5,43.0,70.0,105.0,,108216.0,59237.0,0.0,4.0,3.7,,,,,
2023-07-18,Koblenz,,,,,,,115268.0,51517.0,0.0,2.0,1.7,,,,,
2023-07-18,Ludwigshafen,,,,,,,174265.0,68899.0,1.0,1.0,0.6,,,,,
2023-07-18,Mainz, nein,117.5,72.0,163.0,78.9,,220552.0,100969.0,0.0,1.0,0.5,,,,,
2023-07-18,Trier, nein,158.0,87.0,229.0,146.0,18964.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-19,Kaiserslautern,,,,,,,108216.0,59237.0,0.0,4.0,3.7,1092.0,4.0,3.0,2.0,0.3663003663003663
2023-07-19,Koblenz, ja,29.5,36.0,23.0,41.4,27416.0,115268.0,51520.0,3.0,4.0,3.5,1158.0,3.0,3.0,2.0,0.2590673575129534
2023-07-19,Ludwigshafen, ja,6.0,1.0,11.0,21.7,270140.0,174265.0,68899.0,0.0,1.0,0.6,1052.0,4.0,4.0,2.0,0.38022813688212925
2023-07-19,Mainz,,,,,,,220552.0,100971.0,2.0,3.0,1.4,1482.0,8.0,8.0,2.0,0.5398110661268556
2023-07-19,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,1054.0,4.0,4.0,2.0,0.3795066413662239
2023-07-20,Kaiserslautern, ja,39.5,21.0,58.0,110.0,46374.0,108216.0,59237.0,0.0,1.0,0.9,,,,,
2023-07-20,Koblenz,,,,,,,115268.0,51520.0,0.0,4.0,3.5,,,,,
2023-07-20,Ludwigshafen,,,,,,,174265.0,68900.0,1.0,2.0,1.1,,,,,
2023-07-20,Mainz, nein,73.5,44.0,103.0,107.0,45453.0,220552.0,100971.0,0.0,3.0,1.4,,,,,
2023-07-20,Trier, nein,62.0,50.0,74.0,90.1,18921.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-21,Kaiserslautern,,,,,,,108216.0,59237.0,0.0,1.0,0.9,,,,,
2023-07-21,Koblenz,,,,,,,115268.0,51520.0,0.0,3.0,2.6,,,,,
2023-07-21,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,2.0,1.1,,,,,
2023-07-21,Mainz,,,,,,,220552.0,100971.0,0.0,3.0,1.4,,,,,
2023-07-21,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-22,Kaiserslautern,,,,,,,108216.0,59240.0,3.0,3.0,2.8,,,,,
2023-07-22,Koblenz,,,,,,,115268.0,51520.0,0.0,3.0,2.6,,,,,
2023-07-22,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,2.0,1.1,,,,,
2023-07-22,Mainz,,,,,,,220552.0,100971.0,0.0,2.0,0.9,,,,,
2023-07-22,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-23,Kaiserslautern,,,,,,,108216.0,59240.0,0.0,3.0,2.8,,,,,
2023-07-23,Koblenz,,,,,,,115268.0,51520.0,0.0,3.0,2.6,,,,,
2023-07-23,Ludwigshafen, nein,7.0,0.0,14.0,23.0,262457.0,174265.0,68900.0,0.0,2.0,1.1,,,,,
2023-07-23,Mainz,,,,,,,220552.0,100971.0,0.0,2.0,0.9,,,,,
2023-07-23,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-24,Kaiserslautern,,,,,,,108216.0,59240.0,0.0,3.0,2.8,,,,,
2023-07-24,Koblenz, ja,51.0,20.0,82.0,54.2,36384.0,115268.0,51520.0,0.0,3.0,2.6,,,,,
2023-07-24,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,2.0,1.1,,,,,
2023-07-24,Mainz,,,,,,,220552.0,100971.0,0.0,2.0,0.9,,,,,
2023-07-24,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-25,Kaiserslautern, ja,125.5,77.0,174.0,209.0,48347.0,108216.0,59241.0,1.0,4.0,3.7,,,,,
2023-07-25,Koblenz,,,,,,,115268.0,51520.0,0.0,3.0,2.6,,,,,
2023-07-25,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,1.0,0.6,,,,,
2023-07-25,Mainz, nein,160.5,116.0,205.0,56.5,43430.0,220552.0,100971.0,0.0,2.0,0.9,,,,,
2023-07-25,Trier, nein,77.0,44.0,110.0,48.7,27495.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-26,Kaiserslautern,,,,,,,108216.0,59241.0,0.0,4.0,3.7,1268.0,5.0,2.0,2.0,0.3943217665615142
2023-07-26,Koblenz, ja,46.0,13.0,79.0,27.9,68072.0,115268.0,51520.0,0.0,0.0,0.0,1408.0,6.0,5.0,2.0,0.4261363636363636
2023-07-26,Ludwigshafen, nein,0.5,1.0,0.0,10.6,323195.0,174265.0,68900.0,0.0,1.0,0.6,1246.0,3.0,0.0,2.0,0.2407704654895666
2023-07-26,Mainz,,,,,,,220552.0,100971.0,0.0,0.0,0.0,1739.0,8.0,3.0,2.0,0.46003450258769407
2023-07-26,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,1277.0,6.0,5.0,2.0,0.4698512137823023
2023-07-27,Kaiserslautern, ja,42.0,26.0,58.0,316.0,65046.0,108216.0,59244.0,3.0,7.0,6.5,,,,,
2023-07-27,Koblenz,,,,,,,115268.0,51520.0,0.0,0.0,0.0,,,,,
2023-07-27,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,0.0,0.0,,,,,
2023-07-27,Mainz, nein,80.0,66.0,94.0,32.7,76954.0,220552.0,100973.0,2.0,2.0,0.9,,,,,
2023-07-27,Trier, nein,122.5,79.0,166.0,82.2,22174.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-28,Kaiserslautern,,,,,,,108216.0,59250.0,6.0,13.0,12.0,,,,,
2023-07-28,Koblenz,,,,,,,115268.0,51521.0,1.0,1.0,0.9,,,,,
2023-07-28,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,0.0,0.0,,,,,
2023-07-28,Mainz,,,,,,,220552.0,100973.0,0.0,2.0,0.9,,,,,
2023-07-28,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-29,Kaiserslautern,,,,,,,108216.0,59250.0,0.0,10.0,9.2,,,,,
2023-07-29,Koblenz,,,,,,,115268.0,51521.0,0.0,1.0,0.9,,,,,
2023-07-29,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,0.0,0.0,,,,,
2023-07-29,Mainz,,,,,,,220552.0,100974.0,1.0,3.0,1.4,,,,,
2023-07-29,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-30,Kaiserslautern,,,,,,,108216.0,59250.0,0.0,10.0,9.2,,,,,
2023-07-30,Koblenz,,,,,,,115268.0,51521.0,0.0,1.0,0.9,,,,,
2023-07-30,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,0.0,0.0,,,,,
2023-07-30,Mainz,,,,,,,220552.0,100974.0,0.0,3.0,1.4,,,,,
2023-07-30,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-31,Kaiserslautern,,,,,,,108216.0,59250.0,0.0,10.0,9.2,,,,,
2023-07-31,Koblenz, ja,68.0,60.0,76.0,83.3,27564.0,115268.0,51521.0,0.0,1.0,0.9,,,,,
2023-07-31,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,0.0,0.0,,,,,
2023-07-31,Mainz,,,,,,,220552.0,100974.0,0.0,3.0,1.4,,,,,
2023-07-31,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-08-01,Kaiserslautern, ja,88.0,61.0,115.0,348.0,50571.0,108216.0,59253.0,3.0,12.0,11.1,,,,,
2023-08-01,Koblenz,,,,,,,115268.0,51521.0,0.0,1.0,0.9,,,,,
2023-08-01,Ludwigshafen, nein,25.5,0.0,51.0,48.5,341431.0,174265.0,68900.0,0.0,0.0,0.0,,,,,
2023-08-01,Mainz, nein,170.0,148.0,192.0,98.3,42163.0,220552.0,100976.0,2.0,5.0,2.3,,,,,
2023-08-01,Trier, nein,92.5,66.0,119.0,98.5,22438.0,112195.0,44550.0,9.0,9.0,8.0,,,,,
2023-08-02,Kaiserslautern,,,,,,,108216.0,59253.0,0.0,12.0,11.1,1382.0,5.0,3.0,2.0,0.361794500723589
2023-08-02,Koblenz, ja,175.5,204.0,147.0,12.7,45280.0,115268.0,51523.0,2.0,3.0,2.6,1518.0,10.0,7.0,2.0,0.6587615283267457
2023-08-02,Ludwigshafen,,,,,,,174265.0,68900.0,0.0,0.0,0.0,1362.0,8.0,6.0,2.0,0.5873715124816447
2023-08-02,Mainz,,,,,,,220552.0,100980.0,4.0,9.0,4.1,1859.0,15.0,8.0,2.0,0.8068854222700376
2023-08-02,Trier,,,,,,,112195.0,44551.0,1.0,10.0,8.9,1394.0,4.0,3.0,2.0,0.2869440459110474
2023-08-03,Kaiserslautern, ja,122.5,1.0,244.0,27.0,125201.0,108216.0,59253.0,0.0,9.0,8.3,,,,,
2023-08-03,Koblenz,,,,,,,115268.0,51524.0,1.0,4.0,3.5,,,,,
2023-08-03,Ludwigshafen, nein,173.5,1.0,346.0,65.7,,174265.0,68901.0,1.0,1.0,0.6,,,,,
2023-08-03,Mainz, nein,349.5,324.0,375.0,40.1,92314.0,220552.0,100980.0,0.0,7.0,3.2,,,,,
2023-08-03,Trier, nein,242.0,171.0,313.0,46.4,42482.0,112195.0,44552.0,1.0,11.0,9.8,,,,,
2023-08-04,Kaiserslautern,,,,,,,108216.0,59253.0,0.0,3.0,2.8,,,,,
2023-08-04,Koblenz,,,,,,,115268.0,51524.0,0.0,3.0,2.6,,,,,
2023-08-04,Ludwigshafen,,,,,,,174265.0,68901.0,0.0,1.0,0.6,,,,,
2023-08-04,Mainz,,,,,,,220552.0,100980.0,0.0,7.0,3.2,,,,,
2023-08-04,Trier,,,,,,,112195.0,44552.0,0.0,11.0,9.8,,,,,
2023-08-05,Kaiserslautern,,,,,,,108216.0,59253.0,0.0,3.0,2.8,,,,,
2023-08-05,Koblenz,,,,,,,115268.0,51524.0,0.0,3.0,2.6,,,,,
2023-08-05,Ludwigshafen,,,,,,,174265.0,68901.0,0.0,1.0,0.6,,,,,
2023-08-05,Mainz,,,,,,,220552.0,100981.0,1.0,7.0,3.2,,,,,
2023-08-05,Trier,,,,,,,112195.0,44552.0,0.0,11.0,9.8,,,,,
2023-08-06,Kaiserslautern,,,,,,,108216.0,59253.0,0.0,3.0,2.8,,,,,
2023-08-06,Koblenz,,,,,,,115268.0,51524.0,0.0,3.0,2.6,,,,,
2023-08-06,Ludwigshafen,,,,,,,174265.0,68902.0,1.0,2.0,1.1,,,,,
2023-08-06,Mainz,,,,,,,220552.0,100981.0,0.0,7.0,3.2,,,,,
2023-08-06,Trier,,,,,,,112195.0,44552.0,0.0,11.0,9.8,,,,,
2023-08-07,Kaiserslautern,,,,,,,108216.0,59253.0,0.0,3.0,2.8,,,,,
2023-08-07,Koblenz, ja,45.0,35.0,55.0,23.3,49532.0,115268.0,51524.0,0.0,3.0,2.6,,,,,
2023-08-07,Ludwigshafen, ja,15.5,1.0,30.0,15.0,262288.0,174265.0,68902.0,0.0,2.0,1.1,,,,,
2023-08-07,Mainz,,,,,,,220552.0,100981.0,0.0,7.0,3.2,,,,,
2023-08-07,Trier,,,,,,,112195.0,44552.0,0.0,11.0,9.8,,,,,
2023-08-08,Kaiserslautern, ja,48.0,38.0,58.0,49.0,59096.0,108216.0,59254.0,1.0,1.0,0.9,,,,,
2023-08-08,Koblenz,,,,,,,115268.0,51524.0,0.0,3.0,2.6,,,,,
2023-08-08,Ludwigshafen,,,,,,,174265.0,68902.0,0.0,2.0,1.1,,,,,
2023-08-08,Mainz, nein,97.5,84.0,111.0,64.1,42918.0,220552.0,100983.0,2.0,7.0,3.2,,,,,
2023-08-08,Trier, nein,79.5,56.0,103.0,80.0,,112195.0,44553.0,1.0,3.0,2.7,,,,,
2023-08-09,Kaiserslautern,,,,,,,108216.0,59254.0,0.0,1.0,0.9,1443.0,7.0,3.0,2.0,0.4851004851004851
2023-08-09,Koblenz, ja,104.5,65.0,144.0,139.0,85960.0,115268.0,51524.0,0.0,1.0,0.9,1623.0,12.0,8.0,2.0,0.7393715341959335
2023-08-09,Ludwigshafen, ja,49.5,21.0,78.0,136.0,265200.0,174265.0,68903.0,1.0,3.0,1.7,1423.0,9.0,6.0,2.0,0.6324666198172875
2023-08-09,Mainz,,,,,,,220552.0,100984.0,1.0,4.0,1.8,1885.0,14.0,5.0,2.0,0.7427055702917772
2023-08-09,Trier,,,,,,,112195.0,44553.0,0.0,2.0,1.8,1455.0,11.0,10.0,2.0,0.7560137457044673
2023-08-10,Kaiserslautern, nein,216.0,125.0,307.0,1096.0,,108216.0,59256.0,2.0,3.0,2.8,,,,,
2023-08-10,Koblenz,,,,,,,115268.0,51526.0,2.0,2.0,1.7,,,,,
2023-08-10,Ludwigshafen,,,,,,,174265.0,68904.0,1.0,3.0,1.7,,,,,
2023-08-10,Mainz, nein,148.0,91.0,205.0,94.3,86464.0,220552.0,100987.0,3.0,7.0,3.2,,,,,
2023-08-10,Trier, nein,190.5,133.0,248.0,90.7,,112195.0,44553.0,0.0,1.0,0.9,,,,,
2023-08-11,Kaiserslautern,,,,,,,108216.0,59256.0,0.0,3.0,2.8,,,,,
2023-08-11,Koblenz,,,,,,,115268.0,51527.0,1.0,3.0,2.6,,,,,
2023-08-11,Ludwigshafen,,,,,,,174265.0,68904.0,0.0,3.0,1.7,,,,,
2023-08-11,Mainz,,,,,,,220552.0,100988.0,1.0,8.0,3.6,,,,,
2023-08-11,Trier,,,,,,,112195.0,44553.0,0.0,1.0,0.9,,,,,
2023-08-12,Kaiserslautern,,,,,,,108216.0,59257.0,1.0,4.0,3.7,,,,,
2023-08-12,Koblenz,,,,,,,115268.0,51527.0,0.0,3.0,2.6,,,,,
2023-08-12,Ludwigshafen,,,,,,,174265.0,68906.0,2.0,5.0,2.9,,,,,
2023-08-12,Mainz,,,,,,,220552.0,100988.0,0.0,7.0,3.2,,,,,
2023-08-12,Trier,,,,,,,112195.0,44554.0,1.0,2.0,1.8,,,,,
2023-08-13,Kaiserslautern,,,,,,,108216.0,59257.0,0.0,4.0,3.7,,,,,
2023-08-13,Koblenz,,,,,,,115268.0,51527.0,0.0,3.0,2.6,,,,,
2023-08-13,Ludwigshafen,,,,,,,174265.0,68906.0,0.0,4.0,2.3,,,,,
2023-08-13,Mainz,,,,,,,220552.0,100988.0,0.0,7.0,3.2,,,,,
2023-08-13,Trier,,,,,,,112195.0,44554.0,0.0,2.0,1.8,,,,,
2023-08-14,Kaiserslautern,,,,,,,108216.0,59257.0,0.0,4.0,3.7,,,,,
2023-08-14,Koblenz, ja,121.0,76.0,166.0,65.8,25660.0,115268.0,51527.0,0.0,3.0,2.6,,,,,
2023-08-14,Ludwigshafen, ja,24.0,13.0,35.0,48.3,276712.0,174265.0,68906.0,0.0,4.0,2.3,,,,,
2023-08-14,Mainz,,,,,,,220552.0,100988.0,0.0,7.0,3.2,,,,,
2023-08-14,Trier,,,,,,,112195.0,44554.0,0.0,2.0,1.8,,,,,
2023-08-15,Kaiserslautern, ja,150.0,95.0,205.0,187.0,46669.0,108216.0,59258.0,1.0,4.0,3.7,,,,,
2023-08-15,Koblenz,,,,,,,115268.0,51530.0,3.0,6.0,5.2,,,,,
2023-08-15,Ludwigshafen,,,,,,,174265.0,68906.0,0.0,4.0,2.3,,,,,
2023-08-15,Mainz, nein,172.5,117.0,228.0,48.6,42278.0,220552.0,100991.0,3.0,8.0,3.6,,,,,
2023-08-15,Trier, nein,109.5,74.0,145.0,75.5,40800.0,112195.0,44554.0,0.0,1.0,0.9,,,,,
2023-08-16,Kaiserslautern,,,,,,,108216.0,59258.0,0.0,4.0,3.7,1453.0,9.0,7.0,2.0,0.6194081211286993
2023-08-16,Koblenz, ja,56.0,42.0,70.0,89.7,46240.0,115268.0,51530.0,0.0,6.0,5.2,1612.0,11.0,8.0,2.0,0.6823821339950372
2023-08-16,Ludwigshafen, ja,0.0,0.0,0.0,0.0,260500.0,174265.0,68908.0,2.0,5.0,2.9,1441.0,7.0,3.0,2.0,0.4857737682165163
2023-08-16,Mainz,,,,,,,220552.0,100994.0,3.0,10.0,4.5,1905.0,22.0,14.0,2.0,1.1548556430446193
2023-08-16,Trier,,,,,,,112195.0,44554.0,0.0,1.0,0.9,1416.0,7.0,4.0,2.0,0.49435028248587576
2023-08-17,Kaiserslautern, ja,42.5,25.0,60.0,111.0,75456.0,108216.0,59258.0,0.0,2.0,1.8,,,,,
2023-08-17,Koblenz,,,,,,,115268.0,51531.0,1.0,5.0,4.3,,,,,
2023-08-17,Ludwigshafen,,,,,,,174265.0,68908.0,0.0,4.0,2.3,,,,,
2023-08-17,Mainz, nein,83.0,42.0,124.0,66.9,60646.0,220552.0,100996.0,2.0,9.0,4.1,,,,,
2023-08-17,Trier, nein,34.0,19.0,49.0,44.7,30600.0,112195.0,44557.0,3.0,4.0,3.6,,,,,
2023-08-18,Kaiserslautern,,,,,,,108216.0,59258.0,0.0,2.0,1.8,,,,,
2023-08-18,Koblenz,,,,,,,115268.0,51532.0,1.0,5.0,4.3,,,,,
2023-08-18,Ludwigshafen,,,,,,,174265.0,68908.0,0.0,4.0,2.3,,,,,
2023-08-18,Mainz,,,,,,,220552.0,100998.0,2.0,10.0,4.5,,,,,
2023-08-18,Trier,,,,,,,112195.0,44560.0,3.0,7.0,6.2,,,,,
2023-08-19,Kaiserslautern,,,,,,,108216.0,59261.0,3.0,4.0,3.7,,,,,
2023-08-19,Koblenz,,,,,,,115268.0,51533.0,1.0,6.0,5.2,,,,,
2023-08-19,Ludwigshafen,,,,,,,174265.0,68908.0,0.0,2.0,1.1,,,,,
2023-08-19,Mainz,,,,,,,220552.0,100999.0,1.0,11.0,5.0,,,,,
2023-08-19,Trier,,,,,,,112195.0,44561.0,1.0,7.0,6.2,,,,,
2023-08-20,Kaiserslautern,,,,,,,108216.0,59261.0,0.0,4.0,3.7,,,,,
2023-08-20,Koblenz,,,,,,,115268.0,51533.0,0.0,6.0,5.2,,,,,
2023-08-20,Ludwigshafen,,,,,,,174265.0,68908.0,0.0,2.0,1.1,,,,,
2023-08-20,Mainz,,,,,,,220552.0,100999.0,0.0,11.0,5.0,,,,,
2023-08-20,Trier,,,,,,,112195.0,44561.0,0.0,7.0,6.2,,,,,
2023-08-21,Kaiserslautern,,,,,,,108216.0,59261.0,0.0,4.0,3.7,,,,,
2023-08-21,Koblenz, ja,84.0,77.0,91.0,29.7,26676.0,115268.0,51533.0,0.0,6.0,5.2,,,,,
2023-08-21,Ludwigshafen, ja,25.5,36.0,15.0,245.0,254917.0,174265.0,68908.0,0.0,2.0,1.1,,,,,
2023-08-21,Mainz,,,,,,,220552.0,100999.0,0.0,11.0,5.0,,,,,
2023-08-21,Trier,,,,,,,112195.0,44561.0,0.0,7.0,6.2,,,,,
2023-08-22,Kaiserslautern, nein,101.5,83.0,120.0,73.6,47272.0,108216.0,59262.0,1.0,4.0,3.7,,,,,
2023-08-22,Koblenz,,,,,,,115268.0,51536.0,3.0,6.0,5.2,,,,,
2023-08-22,Ludwigshafen,,,,,,,174265.0,68908.0,0.0,2.0,1.1,,,,,
2023-08-22,Mainz, ja,141.0,109.0,173.0,56.9,41587.0,220552.0,101003.0,4.0,12.0,5.4,,,,,
2023-08-22,Trier, nein,102.0,93.0,111.0,45.3,15270.0,112195.0,44565.0,4.0,11.0,9.8,,,,,
2023-08-23,Kaiserslautern,,,,,,,108216.0,59262.0,0.0,4.0,3.7,1562.0,12.0,9.0,2.0,0.7682458386683738
2023-08-23,Koblenz, ja,136.0,109.0,163.0,72.7,24184.0,115268.0,51537.0,1.0,7.0,6.1,1731.0,16.0,12.0,2.0,0.924321201617562
2023-08-23,Ludwigshafen, nein,28.0,18.0,38.0,966.0,264350.0,174265.0,68910.0,2.0,2.0,1.1,1569.0,7.0,4.0,2.0,0.44614404079031234
2023-08-23,Mainz,,,,,,,220552.0,101004.0,1.0,10.0,4.5,1926.0,19.0,15.0,2.0,0.9865005192107996
2023-08-23,Trier,,,,,,,112195.0,44568.0,3.0,14.0,12.5,1522.0,11.0,6.0,2.0,0.7227332457293035
2023-08-24,Kaiserslautern, ja,147.0,134.0,160.0,261.0,46733.0,108216.0,59264.0,2.0,6.0,5.5,,,,,
2023-08-24,Koblenz,,,,,,,115268.0,51538.0,1.0,7.0,6.1,,,,,
2023-08-24,Ludwigshafen,,,,,,,174265.0,68910.0,0.0,2.0,1.1,,,,,
2023-08-24,Mainz, ja,120.0,101.0,139.0,38.1,40781.0,220552.0,101007.0,3.0,11.0,5.0,,,,,
2023-08-24,Trier, nein,136.0,120.0,152.0,63.8,19400.0,112195.0,44575.0,7.0,18.0,16.0,,,,,
2023-08-25,Kaiserslautern,,,,,,,108216.0,59266.0,2.0,8.0,7.4,,,,,
2023-08-25,Koblenz,,,,,,,115268.0,51538.0,0.0,6.0,5.2,,,,,
2023-08-25,Ludwigshafen,,,,,,,174265.0,68911.0,1.0,3.0,1.7,,,,,
2023-08-25,Mainz,,,,,,,220552.0,101014.0,7.0,16.0,7.3,,,,,
2023-08-25,Trier,,,,,,,112195.0,44577.0,2.0,17.0,15.2,,,,,
2023-08-26,Kaiserslautern,,,,,,,108216.0,59266.0,0.0,5.0,4.6,,,,,
2023-08-26,Koblenz,,,,,,,115268.0,51538.0,0.0,5.0,4.3,,,,,
2023-08-26,Ludwigshafen,,,,,,,174265.0,68911.0,0.0,3.0,1.7,,,,,
2023-08-26,Mainz,,,,,,,220552.0,101020.0,6.0,21.0,9.5,,,,,
2023-08-26,Trier,,,,,,,112195.0,44580.0,3.0,19.0,16.9,,,,,
2023-08-27,Kaiserslautern,,,,,,,108216.0,59266.0,0.0,5.0,4.6,,,,,
2023-08-27,Koblenz,,,,,,,115268.0,51538.0,0.0,5.0,4.3,,,,,
2023-08-27,Ludwigshafen,,,,,,,174265.0,68913.0,2.0,5.0,2.9,,,,,
2023-08-27,Mainz,,,,,,,220552.0,101020.0,0.0,21.0,9.5,,,,,
2023-08-27,Trier,,,,,,,112195.0,44580.0,0.0,19.0,16.9,,,,,
2023-08-28,Kaiserslautern,,,,,,,108216.0,59266.0,0.0,5.0,4.6,,,,,
2023-08-28,Koblenz, ja,188.0,84.0,292.0,361.0,26176.0,115268.0,51538.0,0.0,5.0,4.3,,,,,
2023-08-28,Ludwigshafen, ja,20.5,19.0,22.0,357.0,318080.0,174265.0,68914.0,1.0,6.0,3.4,,,,,
2023-08-28,Mainz,,,,,,,220552.0,101020.0,0.0,21.0,9.5,,,,,
2023-08-28,Trier,,,,,,,112195.0,44580.0,0.0,19.0,16.9,,,,,
2023-08-29,Kaiserslautern, ja,87.5,68.0,107.0,95.0,45742.0,108216.0,59269.0,3.0,7.0,6.5,,,,,
2023-08-29,Koblenz,,,,,,,115268.0,51539.0,1.0,3.0,2.6,,,,,
2023-08-29,Ludwigshafen,,,,,,,174265.0,68914.0,0.0,6.0,3.4,,,,,
2023-08-29,Mainz, ja,118.0,82.0,154.0,51.3,40883.0,220552.0,101025.0,5.0,22.0,10.0,,,,,
2023-08-29,Trier, nein,263.0,75.0,451.0,391.0,21850.0,112195.0,44585.0,5.0,20.0,17.8,,,,,
2023-08-30,Kaiserslautern,,,,,,,108216.0,59270.0,1.0,8.0,7.4,1753.0,12.0,6.0,2.0,0.6845407872219054
2023-08-30,Koblenz, ja,77.0,62.0,92.0,517.0,38268.0,115268.0,51540.0,1.0,3.0,2.6,2004.0,18.0,13.0,2.0,0.8982035928143712
2023-08-30,Ludwigshafen, ja,5.0,5.0,5.0,110.0,269680.0,174265.0,68915.0,1.0,5.0,2.9,1807.0,11.0,10.0,2.0,0.6087437742114
2023-08-30,Mainz,,,,,,,220552.0,101025.0,0.0,21.0,9.5,2202.0,19.0,9.0,2.0,0.862851952770209
2023-08-30,Trier,,,,,,,112195.0,44586.0,1.0,18.0,16.0,1778.0,10.0,6.0,2.0,0.562429696287964
2023-08-31,Kaiserslautern, ja,70.5,50.0,91.0,500.0,67603.0,108216.0,59273.0,3.0,9.0,8.3,,,,,
2023-08-31,Koblenz,,,,,,,115268.0,51544.0,4.0,6.0,5.2,,,,,
2023-08-31,Ludwigshafen,,,,,,,174265.0,68916.0,1.0,6.0,3.4,,,,,
2023-08-31,Mainz, ja,105.5,75.0,136.0,128.0,54528.0,220552.0,101027.0,2.0,20.0,9.1,,,,,
2023-08-31,Trier, nein,77.0,46.0,108.0,1091.0,28930.0,112195.0,44588.0,2.0,13.0,11.6,,,,,
2023-09-01,Kaiserslautern,,,,,,,108216.0,59274.0,1.0,8.0,7.4,,,,,
2023-09-01,Koblenz,,,,,,,115268.0,51546.0,2.0,8.0,6.9,,,,,
2023-09-01,Ludwigshafen,,,,,,,174265.0,68916.0,0.0,5.0,2.9,,,,,
2023-09-01,Mainz,,,,,,,220552.0,101031.0,4.0,17.0,7.7,,,,,
2023-09-01,Trier,,,,,,,112195.0,44591.0,3.0,14.0,12.5,,,,,
2023-09-02,Kaiserslautern,,,,,,,108216.0,59274.0,0.0,8.0,7.4,,,,,
2023-09-02,Koblenz,,,,,,,115268.0,51546.0,0.0,8.0,6.9,,,,,
2023-09-02,Ludwigshafen,,,,,,,174265.0,68916.0,0.0,5.0,2.9,,,,,
2023-09-02,Mainz,,,,,,,220552.0,101033.0,2.0,13.0,5.9,,,,,
2023-09-02,Trier,,,,,,,112195.0,44593.0,2.0,13.0,11.6,,,,,
2023-09-03,Kaiserslautern,,,,,,,108216.0,59274.0,0.0,8.0,7.4,,,,,
2023-09-03,Koblenz,,,,,,,115268.0,51546.0,0.0,8.0,6.9,,,,,
2023-09-03,Ludwigshafen,,,,,,,174265.0,68916.0,0.0,3.0,1.7,,,,,
2023-09-03,Mainz,,,,,,,220552.0,101033.0,0.0,13.0,5.9,,,,,
2023-09-03,Trier,,,,,,,112195.0,44593.0,0.0,13.0,11.6,,,,,
2023-09-04,Kaiserslautern,,,,,,,108216.0,59274.0,0.0,8.0,7.4,,,,,
2023-09-04,Koblenz, ja,99.0,81.0,117.0,122.0,25772.0,115268.0,51546.0,0.0,8.0,6.9,,,,,
2023-09-04,Ludwigshafen, nein,10.0,5.0,15.0,84.0,264300.0,174265.0,68917.0,1.0,3.0,1.7,,,,,
2023-09-04,Mainz,,,,,,,220552.0,101033.0,0.0,13.0,5.9,,,,,
2023-09-04,Trier,,,,,,,112195.0,44593.0,0.0,13.0,11.6,,,,,
2023-09-05,Kaiserslautern, ja,45.5,29.0,62.0,127.0,49963.0,108216.0,59276.0,2.0,7.0,6.5,,,,,
2023-09-05,Koblenz,,,,,,,115268.0,51548.0,2.0,9.0,7.8,,,,,
2023-09-05,Ludwigshafen,,,,,,,174265.0,68917.0,0.0,3.0,1.7,,,,,
